"","Date","Time","Open","High","Low","Close","Vol","OI","FastAvg","SlowAvg","ADX","TrigLevel","DateTime"
"703","01/02/2020","06:00",3248,3248.25,3247.25,3247.5,786,561,3248.08,3249.11,38.81,20,"01/02/2020 06:00"
"704","01/02/2020","06:05",3247.5,3248.25,3247.25,3247.75,687,411,3248,3248.97,38.44,20,"01/02/2020 06:05"
"705","01/02/2020","06:10",3247.75,3248,3247.5,3248,377,554,3247.92,3248.85,38.1,20,"01/02/2020 06:10"
"706","01/02/2020","06:15",3247.75,3248.25,3247.25,3247.5,201,722,3247.78,3248.67,37.79,20,"01/02/2020 06:15"
"707","01/02/2020","06:20",3247.5,3248.25,3247.5,3248,597,106,3247.81,3248.5,37.5,20,"01/02/2020 06:20"
"708","01/02/2020","06:25",3248.25,3249,3248.25,3248.75,1005,574,3247.89,3248.4,35.02,20,"01/02/2020 06:25"
"709","01/02/2020","06:30",3248.75,3249,3248.75,3249,429,86,3248.03,3248.35,32.71,20,"01/02/2020 06:30"
"710","01/02/2020","06:35",3249,3249.5,3248.75,3249.5,546,344,3248.22,3248.33,31.29,20,"01/02/2020 06:35"
"711","01/02/2020","06:40",3249.5,3249.5,3249,3249.25,180,520,3248.36,3248.32,29.98,20,"01/02/2020 06:40"
"712","01/02/2020","06:45",3249.25,3249.5,3248.5,3249,927,745,3248.53,3248.31,28.12,20,"01/02/2020 06:45"
"713","01/02/2020","06:50",3249,3249.25,3248.75,3249,70,244,3248.67,3248.33,26.4,20,"01/02/2020 06:50"
"714","01/02/2020","06:55",3248.75,3249.25,3248.75,3249,545,260,3248.78,3248.35,24.81,20,"01/02/2020 06:55"
"715","01/02/2020","07:00",3249.25,3249.5,3248.75,3249.5,1342,502,3249,3248.39,23.38,20,"01/02/2020 07:00"
"716","01/02/2020","07:05",3249.25,3249.75,3249.25,3249.5,465,618,3249.17,3248.49,22.63,20,"01/02/2020 07:05"
"717","01/02/2020","07:10",3249.75,3250.25,3249.5,3250.25,2009,736,3249.33,3248.61,22.89,20,"01/02/2020 07:10"
"718","01/02/2020","07:15",3250.25,3250.5,3249.5,3250,876,963,3249.44,3248.74,23.53,20,"01/02/2020 07:15"
"719","01/02/2020","07:20",3250,3250,3249.5,3249.75,174,813,3249.47,3248.85,24.13,20,"01/02/2020 07:20"
"720","01/02/2020","07:25",3249.5,3250.25,3249.5,3250.25,1079,296,3249.58,3248.97,25.08,20,"01/02/2020 07:25"
"721","01/02/2020","07:30",3250.25,3250.25,3249.5,3249.75,307,485,3249.67,3249.1,25.97,20,"01/02/2020 07:30"
"722","01/02/2020","07:35",3249.75,3250.5,3249.5,3250.5,751,408,3249.83,3249.25,27.17,20,"01/02/2020 07:35"
"723","01/02/2020","07:40",3250.5,3250.5,3249.5,3250,605,581,3249.94,3249.36,28.29,20,"01/02/2020 07:40"
"724","01/02/2020","07:45",3250.25,3251.5,3249.75,3251.5,2189,678,3250.17,3249.58,30.5,20,"01/02/2020 07:45"
"725","01/02/2020","07:50",3251.5,3251.75,3250.75,3251,1001,1001,3250.33,3249.75,32.76,20,"01/02/2020 07:50"
"726","01/02/2020","07:55",3251,3251.75,3250.75,3251.75,1115,495,3250.5,3249.92,34.85,20,"01/02/2020 07:55"
"727","01/02/2020","08:00",3251.75,3251.75,3251,3251,422,944,3250.61,3250.03,36.8,20,"01/02/2020 08:00"
"728","01/02/2020","08:05",3251.25,3251.5,3249.75,3250,920,1904,3250.64,3250.06,35.03,20,"01/02/2020 08:05"
"729","01/02/2020","08:10",3250,3250,3248.5,3248.75,858,2601,3250.47,3250.03,33.67,20,"01/02/2020 08:10"
"730","01/02/2020","08:15",3248.75,3249.25,3248.25,3248.5,687,1323,3250.33,3250,32.7,20,"01/02/2020 08:15"
"731","01/02/2020","08:20",3248.25,3249.75,3248.25,3249,854,1511,3250.17,3250,30.96,20,"01/02/2020 08:20"
"732","01/02/2020","08:25",3249,3249.25,3247.75,3248.5,1829,1699,3250,3249.97,29.97,20,"01/02/2020 08:25"
"733","01/02/2020","08:30",3248.5,3248.5,3245.5,3246.5,4009,5553,3249.44,3249.81,30.93,20,"01/02/2020 08:30"
"734","01/02/2020","08:35",3246.5,3249.5,3245,3247.5,28849,23279,3249.06,3249.69,30.47,20,"01/02/2020 08:35"
"735","01/02/2020","08:40",3247.5,3250.75,3247,3249.25,21902,17649,3248.78,3249.64,28.71,20,"01/02/2020 08:40"
"736","01/02/2020","08:45",3249.25,3250.75,3248.5,3249.5,13000,15244,3248.61,3249.61,27.06,20,"01/02/2020 08:45"
"737","01/02/2020","08:50",3249.5,3251,3247.75,3248,14307,16497,3248.39,3249.51,26.18,20,"01/02/2020 08:50"
"738","01/02/2020","08:55",3248,3249.25,3246.25,3246.75,12649,12717,3248.17,3249.32,26.39,20,"01/02/2020 08:55"
"739","01/02/2020","09:00",3246.75,3250,3246.25,3249.5,12281,11108,3248.28,3249.31,25.82,20,"01/02/2020 09:00"
"740","01/02/2020","09:05",3249.5,3249.75,3245.25,3246.25,11669,13436,3247.97,3249.07,25.91,20,"01/02/2020 09:05"
"741","01/02/2020","09:10",3246.25,3246.75,3245.5,3246.25,6107,6943,3247.72,3248.86,26,20,"01/02/2020 09:10"
"742","01/02/2020","09:15",3246.5,3247,3241.5,3241.75,12077,16389,3247.19,3248.32,27.81,20,"01/02/2020 09:15"
"743","01/02/2020","09:20",3241.75,3241.75,3237.5,3239.75,22851,21445,3246.33,3247.69,30.41,20,"01/02/2020 09:20"
"744","01/02/2020","09:25",3239.5,3240,3236.5,3238.5,14681,15403,3245.14,3246.96,32.99,20,"01/02/2020 09:25"
"745","01/02/2020","09:30",3238.5,3240.5,3237,3240.25,16356,11120,3244.11,3246.36,34.98,20,"01/02/2020 09:30"
"746","01/02/2020","09:35",3240.5,3240.75,3237.75,3240,11208,8802,3243.22,3245.81,36.62,20,"01/02/2020 09:35"
"747","01/02/2020","09:40",3240,3240,3236.75,3237.75,6205,7943,3242.22,3245.19,38.36,20,"01/02/2020 09:40"
"748","01/02/2020","09:45",3238,3239.5,3237,3239,7175,6059,3241.06,3244.67,39.97,20,"01/02/2020 09:45"
"749","01/02/2020","09:50",3239,3240.25,3236.75,3238.5,9502,6631,3240.19,3244.08,40.79,20,"01/02/2020 09:50"
"750","01/02/2020","09:55",3238.5,3240,3237.5,3240,6094,5549,3239.5,3243.61,41.54,20,"01/02/2020 09:55"
"751","01/02/2020","10:00",3239.75,3243.5,3239.5,3243,12194,6233,3239.64,3243.42,39.61,20,"01/02/2020 10:00"
"752","01/02/2020","10:05",3242.75,3243.75,3242.25,3242.25,5535,4467,3239.92,3243.13,37.67,20,"01/02/2020 10:05"
"753","01/02/2020","10:10",3242.25,3243.75,3241.75,3243.25,4378,4760,3240.44,3242.79,36.1,20,"01/02/2020 10:10"
"754","01/02/2020","10:15",3243.25,3243.75,3242.75,3243.75,4374,3367,3240.83,3242.47,34.64,20,"01/02/2020 10:15"
"755","01/02/2020","10:20",3243.75,3243.75,3241.25,3241.75,4522,5125,3241.03,3242.13,34,20,"01/02/2020 10:20"
"756","01/02/2020","10:25",3241.5,3243.5,3241.5,3243.5,4590,3482,3241.67,3241.94,33.4,20,"01/02/2020 10:25"
"757","01/02/2020","10:30",3243.5,3243.5,3241.5,3242,3345,3986,3242,3241.53,32.84,20,"01/02/2020 10:30"
"758","01/02/2020","10:35",3242,3242,3236.75,3237.5,7202,11175,3241.89,3241.04,34,20,"01/02/2020 10:35"
"759","01/02/2020","10:40",3237.5,3239.25,3235.5,3239,12140,9121,3241.78,3240.64,35.38,20,"01/02/2020 10:40"
"760","01/02/2020","10:45",3238.75,3239.75,3237.75,3239.5,6094,6692,3241.39,3240.51,36.29,20,"01/02/2020 10:45"
"761","01/02/2020","10:50",3239.5,3240.25,3238.75,3240,5764,4093,3241.14,3240.53,36.76,20,"01/02/2020 10:50"
"762","01/02/2020","10:55",3240,3241.25,3239.75,3241,4701,4396,3240.89,3240.67,36.46,20,"01/02/2020 10:55"
"763","01/02/2020","11:00",3241,3241.25,3239.75,3240.75,2995,4178,3240.56,3240.69,36.19,20,"01/02/2020 11:00"
"764","01/02/2020","11:05",3241,3241,3239.5,3240.75,4047,4243,3240.44,3240.74,36.03,20,"01/02/2020 11:05"
"765","01/02/2020","11:10",3241,3241.75,3240.25,3241.75,4494,3172,3240.25,3240.96,35.3,20,"01/02/2020 11:10"
"766","01/02/2020","11:15",3241.75,3241.75,3240.75,3240.75,2146,2163,3240.11,3241.06,34.62,20,"01/02/2020 11:15"
"767","01/02/2020","11:20",3241,3242.5,3240.5,3242.5,3913,4030,3240.67,3241.28,33.4,20,"01/02/2020 11:20"
"768","01/02/2020","11:25",3242.5,3243,3241.75,3242.5,4419,5039,3241.06,3241.42,31.88,20,"01/02/2020 11:25"
"769","01/02/2020","11:30",3242.5,3243.25,3241.5,3241.75,1904,4051,3241.31,3241.35,30.46,20,"01/02/2020 11:30"
"770","01/02/2020","11:35",3241.75,3242.75,3241.5,3241.75,3553,3652,3241.5,3241.32,29.15,20,"01/02/2020 11:35"
"771","01/02/2020","11:40",3242,3243.75,3241.75,3243.75,3827,2198,3241.81,3241.35,27.12,20,"01/02/2020 11:40"
"772","01/02/2020","11:45",3243.75,3244.75,3243.25,3244,5336,5767,3242.17,3241.36,25.84,20,"01/02/2020 11:45"
"773","01/02/2020","11:50",3244,3244.25,3243.25,3243.75,3426,3011,3242.5,3241.47,24.66,20,"01/02/2020 11:50"
"774","01/02/2020","11:55",3243.75,3244,3243,3243.75,2265,1808,3242.72,3241.49,23.35,20,"01/02/2020 11:55"
"775","01/02/2020","12:00",3244,3244,3243.5,3243.75,2071,1217,3243.06,3241.58,22.13,20,"01/02/2020 12:00"
"776","01/02/2020","12:05",3244,3244,3241.75,3242.25,2785,4564,3243.03,3241.85,21.5,20,"01/02/2020 12:05"
"777","01/02/2020","12:10",3242.5,3242.5,3241.25,3241.5,2572,2371,3242.92,3241.99,21.25,20,"01/02/2020 12:10"
"778","01/02/2020","12:15",3241.5,3241.75,3240.75,3241,2195,2622,3242.83,3242.07,21.34,20,"01/02/2020 12:15"
"779","01/02/2020","12:20",3241,3241.25,3240.5,3240.75,3339,2748,3242.72,3242.11,21.59,20,"01/02/2020 12:20"
"780","01/02/2020","12:25",3240.75,3241.75,3240.25,3241.75,3148,2168,3242.5,3242.15,21.29,20,"01/02/2020 12:25"
"781","01/02/2020","12:30",3241.75,3241.75,3240.5,3241,1235,3721,3242.17,3242.17,21.02,20,"01/02/2020 12:30"
"782","01/02/2020","12:35",3241.25,3241.5,3240.25,3240.5,2163,3671,3241.81,3242.15,20.96,20,"01/02/2020 12:35"
"783","01/02/2020","12:40",3240.75,3241,3240,3241,2932,2592,3241.5,3242.11,21.1,20,"01/02/2020 12:40"
"784","01/02/2020","12:45",3240.75,3241,3239.75,3240.5,2894,2992,3241.14,3242.1,21.42,20,"01/02/2020 12:45"
"785","01/02/2020","12:50",3240.5,3242.25,3240.5,3241.75,5615,2676,3241.08,3242.06,20.29,20,"01/02/2020 12:50"
"786","01/02/2020","12:55",3241.75,3242,3240.25,3240.5,1601,3334,3240.97,3241.94,19.46,20,"01/02/2020 12:55"
"787","01/02/2020","13:00",3240.5,3242,3240.5,3242,4372,1000,3241.08,3241.96,18.69,20,"01/02/2020 13:00"
"788","01/02/2020","13:05",3242,3243,3241.5,3242.75,2862,2107,3241.31,3242.01,17.77,20,"01/02/2020 13:05"
"789","01/02/2020","13:10",3242.75,3243.25,3242.25,3242.75,1874,2760,3241.42,3241.96,17.15,20,"01/02/2020 13:10"
"790","01/02/2020","13:15",3243,3243.5,3242.5,3243.5,2471,1595,3241.69,3241.93,16.81,20,"01/02/2020 13:15"
"791","01/02/2020","13:20",3243.25,3244,3242.75,3244,4067,2076,3242.08,3241.94,16.94,20,"01/02/2020 13:20"
"792","01/02/2020","13:25",3244,3245.75,3243.75,3245.75,7314,6444,3242.61,3242.06,18.3,20,"01/02/2020 13:25"
"793","01/02/2020","13:30",3245.75,3246.25,3245.25,3245.5,3214,2201,3243.17,3242.15,19.85,20,"01/02/2020 13:30"
"794","01/02/2020","13:35",3245.5,3246,3245.25,3245.5,3373,1326,3243.58,3242.33,21.28,20,"01/02/2020 13:35"
"795","01/02/2020","13:40",3245.5,3246.75,3245.5,3245.75,3322,2591,3244.17,3242.57,23.03,20,"01/02/2020 13:40"
"796","01/02/2020","13:45",3246,3248.5,3245.75,3248.5,8051,3412,3244.89,3242.99,25.41,20,"01/02/2020 13:45"
"797","01/02/2020","13:50",3248.5,3248.5,3247.25,3248.5,2457,4848,3245.53,3243.42,27.63,20,"01/02/2020 13:50"
"798","01/02/2020","13:55",3248.5,3249,3248,3248,3593,2886,3246.11,3243.76,29.87,20,"01/02/2020 13:55"
"799","01/02/2020","14:00",3248.25,3248.75,3247.5,3248.25,2463,3468,3246.64,3244.17,31.25,20,"01/02/2020 14:00"
"800","01/02/2020","14:05",3248.25,3249,3248,3248.5,2284,2008,3247.14,3244.61,32.65,20,"01/02/2020 14:05"
"801","01/02/2020","14:10",3248.75,3248.75,3247.75,3248,3099,3551,3247.39,3245,33.6,20,"01/02/2020 14:10"
"802","01/02/2020","14:15",3247.75,3249.5,3247.75,3249,5679,4286,3247.78,3245.47,34.85,20,"01/02/2020 14:15"
"803","01/02/2020","14:20",3249,3249.5,3248,3248.25,3482,5387,3248.08,3245.83,36.01,20,"01/02/2020 14:20"
"804","01/02/2020","14:25",3248.25,3249.75,3248.25,3249.25,6239,3684,3248.47,3246.32,37.21,20,"01/02/2020 14:25"
"805","01/02/2020","14:30",3249.25,3249.5,3248.75,3249.25,2705,3172,3248.56,3246.72,38.33,20,"01/02/2020 14:30"
"806","01/02/2020","14:35",3249.25,3250.75,3248.5,3250.5,11240,5000,3248.78,3247.15,39.96,20,"01/02/2020 14:35"
"807","01/02/2020","14:40",3250.5,3251,3250,3250.25,4397,4061,3249.03,3247.57,41.57,20,"01/02/2020 14:40"
"808","01/02/2020","14:45",3250.5,3251.75,3250.25,3251,5435,4006,3249.33,3247.99,43.34,20,"01/02/2020 14:45"
"809","01/02/2020","14:50",3251.25,3252,3250.25,3251.75,7742,6239,3249.69,3248.42,45.07,20,"01/02/2020 14:50"
"810","01/02/2020","14:55",3251.75,3256.25,3251.75,3256,25503,16141,3250.58,3248.99,47.6,20,"01/02/2020 14:55"
"811","01/02/2020","15:00",3256.25,3258.75,3254.25,3258.5,66456,55734,3251.64,3249.71,50.23,20,"01/02/2020 15:00"
"812","01/02/2020","15:05",3258.5,3259,3257.25,3258,21258,25695,3252.72,3250.4,52.7,20,"01/02/2020 15:05"
"813","01/02/2020","15:10",3258.25,3259.5,3258,3259.25,7046,5371,3253.83,3251.15,55.04,20,"01/02/2020 15:10"
"814","01/02/2020","15:15",3259.5,3259.75,3258.25,3259.25,6561,6714,3254.94,3251.75,57.23,20,"01/02/2020 15:15"
"815","01/02/2020","15:35",3259.25,3260,3258.75,3259.5,1315,1767,3255.94,3252.36,59.29,20,"01/02/2020 15:35"
"816","01/02/2020","15:40",3259.25,3260,3259.25,3259.5,868,320,3256.97,3253,61.21,20,"01/02/2020 15:40"
"817","01/02/2020","15:45",3259.5,3260.75,3259.5,3260.75,946,259,3258.06,3253.69,63.07,20,"01/02/2020 15:45"
"818","01/02/2020","15:50",3260.75,3261.75,3260.5,3260.5,1335,1416,3259.03,3254.36,64.88,20,"01/02/2020 15:50"
"819","01/02/2020","15:55",3260.75,3261.25,3260.75,3261,681,929,3259.58,3255.08,66.56,20,"01/02/2020 15:55"
"820","01/02/2020","16:00",3261,3261.75,3261,3261.5,874,642,3259.92,3255.78,68.17,20,"01/02/2020 16:00"
"821","01/02/2020","17:05",3261,3262.75,3260.75,3261.5,958,1223,3260.31,3256.51,69.75,20,"01/02/2020 17:05"
"822","01/02/2020","17:10",3261.75,3262.5,3261.5,3262.5,585,350,3260.67,3257.25,71.22,20,"01/02/2020 17:10"
"823","01/02/2020","17:15",3262.75,3263.5,3262.5,3263,517,473,3261.08,3258.01,72.65,20,"01/02/2020 17:15"
"824","01/02/2020","17:20",3263,3263,3262.25,3262.5,182,371,3261.42,3258.68,73.59,20,"01/02/2020 17:20"
"825","01/02/2020","17:25",3262.5,3263,3262,3262.5,246,283,3261.75,3259.36,74.07,20,"01/02/2020 17:25"
"826","01/02/2020","17:30",3262.5,3262.75,3262.25,3262.5,73,80,3261.94,3260,74.52,20,"01/02/2020 17:30"
"827","01/02/2020","17:35",3262.25,3263,3262.25,3262.5,163,113,3262.17,3260.6,74.98,20,"01/02/2020 17:35"
"828","01/02/2020","17:40",3262.25,3262.5,3262,3262,200,109,3262.28,3260.93,74.96,20,"01/02/2020 17:40"
"829","01/02/2020","17:45",3262,3262.25,3261.75,3262,49,172,3262.33,3261.13,74.48,20,"01/02/2020 17:45"
"830","01/02/2020","17:50",3261.75,3262,3261.5,3261.75,266,182,3262.36,3261.33,73.6,20,"01/02/2020 17:50"
"831","01/02/2020","17:55",3261.75,3261.75,3261.5,3261.5,70,175,3262.25,3261.46,72.77,20,"01/02/2020 17:55"
"832","01/02/2020","18:00",3261.25,3261.5,3260.75,3261.25,139,461,3262.06,3261.57,70.67,20,"01/02/2020 18:00"
"833","01/02/2020","18:05",3261,3261.75,3260.75,3261.5,377,216,3261.94,3261.68,68.88,20,"01/02/2020 18:05"
"834","01/02/2020","18:10",3261.5,3262.75,3261.25,3262.25,546,626,3261.92,3261.83,67.79,20,"01/02/2020 18:10"
"835","01/02/2020","18:15",3262.25,3262.25,3261.25,3261.5,108,404,3261.81,3261.88,66.77,20,"01/02/2020 18:15"
"836","01/02/2020","18:20",3261.75,3262,3260.75,3260.75,110,319,3261.61,3261.89,64.97,20,"01/02/2020 18:20"
"837","01/02/2020","18:25",3261,3261.75,3261,3261.75,282,185,3261.58,3261.93,63.3,20,"01/02/2020 18:25"
"838","01/02/2020","18:30",3261.5,3262,3261.25,3261.25,189,242,3261.5,3261.92,61.93,20,"01/02/2020 18:30"
"839","01/02/2020","18:35",3261.5,3262,3261.25,3261.75,293,216,3261.5,3261.93,60.66,20,"01/02/2020 18:35"
"840","01/02/2020","18:40",3261.75,3261.75,3260.5,3260.5,54,366,3261.39,3261.82,58.13,20,"01/02/2020 18:40"
"841","01/02/2020","18:45",3260.75,3262,3260.5,3262,636,319,3261.47,3261.76,56.02,20,"01/02/2020 18:45"
"842","01/02/2020","18:50",3262,3262,3261.25,3261.25,131,168,3261.44,3261.69,54.06,20,"01/02/2020 18:50"
"843","01/02/2020","18:55",3261.25,3261.75,3261.25,3261.5,101,93,3261.36,3261.64,52.24,20,"01/02/2020 18:55"
"844","01/02/2020","19:00",3261.75,3261.75,3261,3261.5,196,189,3261.36,3261.58,50.06,20,"01/02/2020 19:00"
"845","01/02/2020","19:05",3261.25,3262,3261.25,3261.75,109,214,3261.47,3261.54,48.34,20,"01/02/2020 19:05"
"846","01/02/2020","19:10",3261.75,3262.75,3261.5,3262.25,539,55,3261.53,3261.56,47.53,20,"01/02/2020 19:10"
"847","01/02/2020","19:15",3262.5,3262.5,3262,3262.25,124,148,3261.64,3261.57,46.78,20,"01/02/2020 19:15"
"848","01/02/2020","19:20",3262.25,3262.75,3261.75,3262,218,493,3261.67,3261.58,46.08,20,"01/02/2020 19:20"
"849","01/02/2020","19:25",3262,3262.25,3261.75,3261.75,20,173,3261.81,3261.6,45.43,20,"01/02/2020 19:25"
"850","01/02/2020","19:30",3261.5,3262,3261.25,3261.25,47,292,3261.72,3261.6,43.68,20,"01/02/2020 19:30"
"851","01/02/2020","19:35",3261,3261.5,3260.75,3261,252,619,3261.69,3261.57,41.08,20,"01/02/2020 19:35"
"852","01/02/2020","19:40",3260.75,3261,3259.5,3260,422,954,3261.53,3261.44,39.41,20,"01/02/2020 19:40"
"853","01/02/2020","19:45",3259.75,3259.75,3256.5,3256.5,920,2087,3260.97,3261.17,40.06,20,"01/02/2020 19:45"
"854","01/02/2020","19:50",3256.75,3257,3256,3256.5,984,1798,3260.39,3260.93,40.9,20,"01/02/2020 19:50"
"855","01/02/2020","19:55",3256.75,3257,3252.25,3252.5,1343,2983,3259.31,3260.42,42.84,20,"01/02/2020 19:55"
"856","01/02/2020","20:00",3252.5,3254.5,3252.25,3253,1296,1485,3258.28,3259.96,44.65,20,"01/02/2020 20:00"
"857","01/02/2020","20:05",3253.25,3254.5,3253.25,3254,1128,918,3257.39,3259.53,46.32,20,"01/02/2020 20:05"
"858","01/02/2020","20:10",3254.25,3254.5,3251.75,3252.25,1437,2447,3256.33,3259.07,48.2,20,"01/02/2020 20:10"
"859","01/02/2020","20:15",3252.25,3252.5,3248.25,3248.75,1843,3462,3254.94,3258.33,50.47,20,"01/02/2020 20:15"
"860","01/02/2020","20:20",3248.75,3249.25,3246,3247.25,2674,2907,3253.42,3257.56,52.8,20,"01/02/2020 20:20"
"861","01/02/2020","20:25",3247,3247.5,3245.5,3245.75,1759,2986,3251.83,3256.68,55.01,20,"01/02/2020 20:25"
"862","01/02/2020","20:30",3245.75,3246,3240.25,3243.25,5239,6717,3250.36,3255.67,57.39,20,"01/02/2020 20:30"
"863","01/02/2020","20:35",3243,3244.5,3241,3244.25,2349,2292,3249,3254.69,59.61,20,"01/02/2020 20:35"
"864","01/02/2020","20:40",3244.25,3244.25,3238.75,3240,4302,5772,3247.61,3253.46,61.77,20,"01/02/2020 20:40"
"865","01/02/2020","20:45",3240,3241,3235.5,3236.25,3156,4133,3245.75,3252.01,63.89,20,"01/02/2020 20:45"
"866","01/02/2020","20:50",3236.5,3237.5,3235,3237.5,2587,2255,3243.92,3250.65,65.88,20,"01/02/2020 20:50"
"867","01/02/2020","20:55",3237.5,3239,3236.75,3238.5,1818,1304,3242.39,3249.36,66.65,20,"01/02/2020 20:55"
"868","01/02/2020","21:00",3238.75,3239.75,3238.25,3238.5,1193,1482,3241.25,3248.1,66.86,20,"01/02/2020 21:00"
"869","01/02/2020","21:05",3238.5,3239.75,3237.75,3238.75,1174,935,3240.31,3246.86,67.11,20,"01/02/2020 21:05"
"870","01/02/2020","21:10",3238.75,3240.25,3238.75,3240.25,1350,1236,3239.69,3245.76,66.99,20,"01/02/2020 21:10"
"871","01/02/2020","21:15",3240.25,3240.5,3237,3237.5,1505,1847,3239.06,3244.71,67.12,20,"01/02/2020 21:15"
"872","01/02/2020","21:20",3237.75,3238,3231.5,3233,3047,5178,3237.81,3243.4,67.8,20,"01/02/2020 21:20"
"873","01/02/2020","21:25",3233.25,3233.5,3231,3233.5,1767,1724,3237.08,3242.35,68.48,20,"01/02/2020 21:25"
"874","01/02/2020","21:30",3233.5,3233.75,3232,3233.25,1084,882,3236.75,3241.25,68.95,20,"01/02/2020 21:30"
"875","01/02/2020","21:35",3233.25,3234.75,3233,3234.25,1414,873,3236.39,3240.15,68.72,20,"01/02/2020 21:35"
"876","01/02/2020","21:40",3234,3234.5,3233.5,3233.75,567,449,3235.86,3239.13,68.52,20,"01/02/2020 21:40"
"877","01/02/2020","21:45",3234,3234,3232.25,3233.25,461,864,3235.28,3238.26,68.5,20,"01/02/2020 21:45"
"878","01/02/2020","21:50",3233,3235.25,3233,3235.25,1684,512,3234.89,3237.6,67.63,20,"01/02/2020 21:50"
"879","01/02/2020","21:55",3235,3235.25,3234.25,3234.75,576,496,3234.28,3236.99,66.82,20,"01/02/2020 21:55"
"880","01/02/2020","22:00",3234.75,3235,3234.25,3235,443,220,3234,3236.53,66.07,20,"01/02/2020 22:00"
"881","01/02/2020","22:05",3235,3237.75,3235,3237,1756,984,3234.44,3236.13,63.56,20,"01/02/2020 22:05"
"882","01/02/2020","22:10",3236.75,3237.75,3236,3237.5,558,381,3234.89,3235.99,61.22,20,"01/02/2020 22:10"
"883","01/02/2020","22:15",3237.5,3237.5,3235.75,3236.5,460,656,3235.25,3236,59.14,20,"01/02/2020 22:15"
"884","01/02/2020","22:20",3236.75,3236.75,3233.75,3236,907,1001,3235.44,3235.92,57.82,20,"01/02/2020 22:20"
"885","01/02/2020","22:25",3236.25,3237.25,3236,3237,544,297,3235.81,3235.83,56.26,20,"01/02/2020 22:25"
"886","01/02/2020","22:30",3237.25,3237.5,3236.25,3237,490,436,3236.22,3235.75,54.65,20,"01/02/2020 22:30"
"887","01/02/2020","22:35",3237,3238.75,3237,3238.5,693,240,3236.58,3235.74,52.33,20,"01/02/2020 22:35"
"888","01/02/2020","22:40",3238.5,3239.5,3238.5,3239.5,408,435,3237.11,3235.69,49.71,20,"01/02/2020 22:40"
"889","01/02/2020","22:45",3239.5,3240,3238.75,3239.25,811,545,3237.58,3235.79,46.98,20,"01/02/2020 22:45"
"890","01/02/2020","22:50",3239.25,3239.25,3238.25,3238.5,321,306,3237.75,3236.1,44.69,20,"01/02/2020 22:50"
"891","01/02/2020","22:55",3238.5,3238.5,3236.5,3237,390,720,3237.69,3236.29,43.31,20,"01/02/2020 22:55"
"892","01/02/2020","23:00",3236.75,3237.75,3236.5,3236.75,146,380,3237.72,3236.49,42.04,20,"01/02/2020 23:00"
"893","01/02/2020","23:05",3237,3238.25,3235.75,3236,476,736,3237.72,3236.58,41.16,20,"01/02/2020 23:05"
"894","01/02/2020","23:10",3236,3236,3234.5,3234.75,520,737,3237.47,3236.64,40.83,20,"01/02/2020 23:10"
"895","01/02/2020","23:15",3234.75,3235,3230.5,3232.75,1578,2479,3237,3236.61,41.63,20,"01/02/2020 23:15"
"896","01/02/2020","23:20",3232.75,3233,3231.5,3232.75,701,581,3236.36,3236.47,42.38,20,"01/02/2020 23:20"
"897","01/02/2020","23:25",3233,3234.25,3232.5,3233.5,392,366,3235.69,3236.4,42.18,20,"01/02/2020 23:25"
"898","01/02/2020","23:30",3233.5,3235,3233.5,3234.5,592,438,3235.17,3236.38,41.5,20,"01/02/2020 23:30"
"899","01/02/2020","23:35",3234.75,3236,3234.25,3235.75,790,469,3234.86,3236.31,40.23,20,"01/02/2020 23:35"
"900","01/02/2020","23:40",3236,3236.25,3235,3235.5,378,290,3234.69,3236.19,38.89,20,"01/02/2020 23:40"
"901","01/02/2020","23:45",3235.75,3235.75,3233.5,3233.5,255,541,3234.33,3236.03,38.22,20,"01/02/2020 23:45"
"902","01/02/2020","23:50",3233.75,3235.25,3233.75,3234.75,448,369,3234.19,3235.96,37.61,20,"01/02/2020 23:50"
"903","01/02/2020","23:55",3234.75,3234.75,3233.75,3234,260,319,3234.11,3235.79,37.03,20,"01/02/2020 23:55"
"904","01/03/2020","00:00",3234,3234.25,3232.5,3233,390,588,3234.14,3235.57,36.99,20,"01/03/2020 00:00"
"905","01/03/2020","00:05",3233.25,3233.5,3232,3232.25,518,828,3234.08,3235.22,37.13,20,"01/03/2020 00:05"
"906","01/03/2020","00:10",3232,3232.5,3231.5,3232.25,327,414,3233.94,3234.82,37.44,20,"01/03/2020 00:10"
"907","01/03/2020","00:15",3232,3232.25,3231.25,3232,444,510,3233.67,3234.42,37.82,20,"01/03/2020 00:15"
"908","01/03/2020","00:20",3232,3232,3231,3231.75,277,278,3233.22,3234.04,38.27,20,"01/03/2020 00:20"
"909","01/03/2020","00:25",3231.75,3232.5,3231.25,3232.25,584,469,3232.86,3233.78,38.2,20,"01/03/2020 00:25"
"910","01/03/2020","00:30",3232,3232.25,3231.5,3231.75,393,290,3232.67,3233.5,38.13,20,"01/03/2020 00:30"
"911","01/03/2020","00:35",3231.75,3232.5,3231.75,3232.25,325,259,3232.39,3233.29,37.81,20,"01/03/2020 00:35"
"912","01/03/2020","00:40",3232.25,3233.25,3231.75,3233,634,330,3232.28,3233.19,36.76,20,"01/03/2020 00:40"
"913","01/03/2020","00:45",3233,3233.25,3232.25,3232.5,276,236,3232.22,3233.18,35.78,20,"01/03/2020 00:45"
